,endTime,artistName,trackName,msPlayed,full_track,segsPlayed,In Library,uri_tot
2134,2021-03-26 01:10,Annelie,Oh Gloria,173127,Oh Gloria:Annelie,173.13,0,
2135,2021-03-26 01:15,Ryuichi Sakamoto,opus,265960,opus:Ryuichi Sakamoto,265.96,0,
2136,2021-03-26 01:17,Alexis Ffrench,Wishing,128915,Wishing:Alexis Ffrench,128.92,0,
2137,2021-03-26 01:19,David Schultz,Tears In Heaven,163520,Tears In Heaven:David Schultz,163.52,0,
2138,2021-03-26 01:22,Francesco Tristano,Chi No Oto (Solo Piano Version),146386,Chi No Oto (Solo Piano Version):Francesco Tristano,146.39,0,
2139,2021-03-26 01:25,Alexis Ffrench,Reborn,211819,Reborn:Alexis Ffrench,211.82,0,
2140,2021-03-26 01:28,Piano Novel,Imaginary Traces,142426,Imaginary Traces:Piano Novel,142.43,0,
2141,2021-03-26 01:31,RPM (Relaxing Piano Music),My Heart Will Go On,204546,My Heart Will Go On:RPM (Relaxing Piano Music),204.55,0,
2142,2021-03-26 01:33,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Var. 12 - Canone alla Quarta",125493,"Goldberg Variations, BWV 988: Var. 12 - Canone alla Quarta:Johann Sebastian Bach",125.49,0,
2143,2021-03-26 01:38,Johann Sebastian Bach,"English Suite No. 3 in G Minor, BWV 808: II. Allemande",302520,"English Suite No. 3 in G Minor, BWV 808: II. Allemande:Johann Sebastian Bach",302.52,0,
2144,2021-03-26 01:40,Frédéric Chopin,"Preludio Op. 28 No. 4 ""The Pain Room"" - Re-Recorded Version",74539,"Preludio Op. 28 No. 4 ""The Pain Room"" - Re-Recorded Version:Frédéric Chopin",74.54,0,
2145,2021-03-26 01:45,Charly García,Bancate Ese Defecto,294986,Bancate Ese Defecto:Charly García,294.99,1,7wqiMKIor13LOfWIxdaBUL
2146,2021-03-26 01:48,Charly García,Ojos De Video Tape,215493,Ojos De Video Tape:Charly García,215.49,0,6BqgYMoeuiXk3buXaDvfGm
2147,2021-03-26 02:21,Charly García,De Mí,107140,De Mí:Charly García,107.14,1,5xnv9ka866mxTHdy9VHIm7
2149,2021-03-26 02:23,Henry Smith,Love Yourself,117662,Love Yourself:Henry Smith,117.66,0,
2150,2021-03-26 02:27,Annelie,Snow,287700,Snow:Annelie,287.7,0,
2151,2021-03-26 02:31,Henrietta Smith-Rolla,A Song For Him,194346,A Song For Him:Henrietta Smith-Rolla,194.35,0,
2152,2021-03-26 02:32,Olga Scheps,Avril 14th,102578,Avril 14th:Olga Scheps,102.58,0,
2153,2021-03-26 02:35,Beloved Melodies,Chandelier,128500,Chandelier:Beloved Melodies,128.5,0,
2154,2021-03-26 02:40,Ludovico Einaudi,Le onde,296013,Le onde:Ludovico Einaudi,296.01,0,
2155,2021-03-26 02:42,Henry Smith,Shallow,157714,Shallow:Henry Smith,157.71,0,
2156,2021-03-26 02:44,Guy Van Nueten,II. Weeping Song,130186,II. Weeping Song:Guy Van Nueten,130.19,0,
2157,2021-03-26 02:46,Henry Smith,Hello,123116,Hello:Henry Smith,123.12,0,
2158,2021-03-26 02:49,Henry Smith,Your Body Is a Wonderland,176100,Your Body Is a Wonderland:Henry Smith,176.1,0,
2159,2021-03-26 02:52,David Schultz,The Rose,160093,The Rose:David Schultz,160.09,0,
2160,2021-03-26 02:55,Henry Smith,If I Ain't Got You,176100,If I Ain't Got You:Henry Smith,176.1,0,
2161,2021-03-26 02:58,Annelie,Amos,198386,Amos:Annelie,198.39,0,
2162,2021-03-26 03:02,Erik Satie,"3 Gymnopédies: No. 1, Lent et douloureux",205080,"3 Gymnopédies: No. 1, Lent et douloureux:Erik Satie",205.08,0,
2163,2021-03-26 03:05,Annelie,Oh Gloria,173127,Oh Gloria:Annelie,173.13,0,
2164,2021-03-26 03:08,Octavien X,willow - Piano Version,208000,willow - Piano Version:Octavien X,208.0,0,
2165,2021-03-26 03:10,Olga Scheps,Avril 14th,102578,Avril 14th:Olga Scheps,102.58,0,
2166,2021-03-26 03:12,Francesco Tristano,Chi No Oto (Solo Piano Version),146386,Chi No Oto (Solo Piano Version):Francesco Tristano,146.39,0,
2168,2021-03-26 03:15,Almendra,Para Saber Como Es la Soledad,167800,Para Saber Como Es la Soledad:Almendra,167.8,0,
2169,2021-03-26 03:18,Charly García,Promesas Sobre El Bidet,164360,Promesas Sobre El Bidet:Charly García,164.36,0,2mA48APiBH0cfCUvYTgW5U
2171,2021-03-26 03:20,Charly García,No Se Va A Llamar Mi Amor,130320,No Se Va A Llamar Mi Amor:Charly García,130.32,0,5ZhxwR8J7VJC5CorjuogMD
2173,2021-03-26 03:23,Fito Paez,Pétalo de sal,163280,Pétalo de sal:Fito Paez,163.28,1,47rrhPXwe6sfKtIDwJAsO4
2176,2021-03-26 03:27,Sui Generis,Canción para Mi Muerte,215906,Canción para Mi Muerte:Sui Generis,215.91,1,0t0Kl5jxxV3s8bdpILkgmd
2180,2021-03-26 03:31,Serú Girán,"A Cada Hombre, A Cada Mujer",233306,"A Cada Hombre, A Cada Mujer:Serú Girán",233.31,0,15YgfiMf7ArHQOLQ1fZEEC
2183,2021-03-26 03:34,Almendra,Fermín,196760,Fermín:Almendra,196.76,0,4v0YkCI1kheWSJcCabkUpC
2184,2021-03-26 03:38,Sui Generis,Juan Represión,208306,Juan Represión:Sui Generis,208.31,1,6MmAJ62nNmwEru24dcHACu
2185,2021-03-26 03:42,Mercedes Sosa,Zona de Promesas (with Gustavo Cerati),238840,Zona de Promesas (with Gustavo Cerati):Mercedes Sosa,238.84,1,2EGq3O7pchSqjQ6gx82byi
2186,2021-03-26 03:46,Soda Stereo,Cae El Sol - Remasterizado 2007,262746,Cae El Sol - Remasterizado 2007:Soda Stereo,262.75,0,5sUe0Kil6bGZxNE7slwp64
2187,2021-03-26 03:50,Fito Paez,Cable A Tierra,205600,Cable A Tierra:Fito Paez,205.6,1,2Til97fBo9aqwyC1Q8VG1g
2188,2021-03-26 03:53,Serú Girán,Nos Veremos Otra Vez,238400,Nos Veremos Otra Vez:Serú Girán,238.4,1,1FBdUVBQsG8suMoKaF3GOi
2190,2021-03-26 03:58,Sui Generis,El Día Que Apagaron La Luz,270986,El Día Que Apagaron La Luz:Sui Generis,270.99,0,4etJPu6uu8wF5jezX7kClT
2192,2021-03-26 04:05,Charly García,Serú Giran Medley - Live,416133,Serú Giran Medley - Live:Charly García,416.13,1,1lrmmpIgUeluYHmPN5lhxr
2193,2021-03-26 04:06,Almendra,Para Saber Como Es la Soledad,33146,Para Saber Como Es la Soledad:Almendra,33.15,0,
2194,2021-03-26 04:08,Almendra,Plegaria para un Niño Dormido,174640,Plegaria para un Niño Dormido:Almendra,174.64,0,5BgQb3f67Hnc9qTkL3wFc3
2195,2021-03-26 20:50,Fito Paez,Cable A Tierra,205590,Cable A Tierra:Fito Paez,205.59,1,2Til97fBo9aqwyC1Q8VG1g
2196,2021-03-26 20:56,Gustavo Cerati,Amor Amarillo,336213,Amor Amarillo:Gustavo Cerati,336.21,0,0HX8RMVq75HxkY29P0mfWn
2197,2021-03-26 21:02,Pescado Rabioso,Todas las Hojas Son del Viento,130079,Todas las Hojas Son del Viento:Pescado Rabioso,130.08,1,689lBKIELtWGHfsPWpR6rv
2198,2021-03-26 21:06,Sui Generis,Canción para Mi Muerte,215900,Canción para Mi Muerte:Sui Generis,215.9,1,0t0Kl5jxxV3s8bdpILkgmd
2202,2021-03-26 21:07,Mercedes Sosa,Sea (with Jorge Drexler),79412,Sea (with Jorge Drexler):Mercedes Sosa,79.41,1,0AlmfUo7yaCv4A1UD9346M
2203,2021-03-26 21:10,Charly García,Tu Amor,186457,Tu Amor:Charly García,186.46,0,3obYcaXHdTB1EvZE3PVQhd
2205,2021-03-26 21:35,Almendra,Plegaria para un Niño Dormido,241066,Plegaria para un Niño Dormido:Almendra,241.07,0,5BgQb3f67Hnc9qTkL3wFc3
2206,2021-03-26 21:38,Charly García,Promesas Sobre El Bidet,164360,Promesas Sobre El Bidet:Charly García,164.36,0,2mA48APiBH0cfCUvYTgW5U
2208,2021-03-26 21:41,Mercedes Sosa,Desarma y Sangra (with Charly García),170293,Desarma y Sangra (with Charly García):Mercedes Sosa,170.29,1,6fvgUK9XzJBl0wPIM9iwRs
2209,2021-03-26 21:45,Mercedes Sosa,El Ángel de la Bicicleta (with Gustavo Cordera),235950,El Ángel de la Bicicleta (with Gustavo Cordera):Mercedes Sosa,235.95,1,0N4CRVTYBZhN0UPDKqhQYD
2210,2021-03-26 21:48,Sui Generis,Juan Represión,208306,Juan Represión:Sui Generis,208.31,1,6MmAJ62nNmwEru24dcHACu
2211,2021-03-26 21:54,Fito Paez,Al lado del camino,326213,Al lado del camino:Fito Paez,326.21,1,4Ft15s9T7pcG7O85VbdxVl
2212,2021-03-26 21:57,Conociendo Rusia,No Se Borra,184967,No Se Borra:Conociendo Rusia,184.97,1,6YAoJWrh22Luk5X7k3oGJl
2213,2021-03-26 22:02,Charly García,Bancate Ese Defecto,294986,Bancate Ese Defecto:Charly García,294.99,1,7wqiMKIor13LOfWIxdaBUL
2214,2021-03-26 22:08,Fito Paez,La Rueda Mágica - En Vivo,204665,La Rueda Mágica - En Vivo:Fito Paez,204.66,1,4lhtqmdz80xSAKWMwDUcuK
2215,2021-03-26 22:10,Sui Generis,Pequeñas Delicias de la Vida Conyugal (En Vivo),62760,Pequeñas Delicias de la Vida Conyugal (En Vivo):Sui Generis,62.76,1,6kWkEtPDcq54OSg7OO3dEv
2216,2021-03-26 22:16,Luis Alberto Spinetta,Quedándote O Yéndote,230284,Quedándote O Yéndote:Luis Alberto Spinetta,230.28,1,5gUxsVRhWljyJz7pYakRL4
2217,2021-03-26 22:17,Mercedes Sosa,Sea (with Jorge Drexler),43395,Sea (with Jorge Drexler):Mercedes Sosa,43.4,1,0AlmfUo7yaCv4A1UD9346M
2218,2021-03-26 22:19,Invisible,El Anillo del Capitán Beto,214578,El Anillo del Capitán Beto:Invisible,214.58,0,23jMDvKil4frbTA35BVzBY
2219,2021-03-26 22:21,Andrés Calamaro,Estadio Azteca,217973,Estadio Azteca:Andrés Calamaro,217.97,0,03Ntkzzjkz7nFJldcPbL90
2220,2021-03-26 22:23,Serú Girán,Parado En El Medio De La Vida,142653,Parado En El Medio De La Vida:Serú Girán,142.65,0,1Mn80408bNfNXxco5jyMMI
2222,2021-03-26 22:26,Sui Generis,Juan Represión,208306,Juan Represión:Sui Generis,208.31,1,6MmAJ62nNmwEru24dcHACu
2223,2021-03-26 22:30,Divididos,Spaghetti del Rock,212880,Spaghetti del Rock:Divididos,212.88,0,6rg1MBZqggsQ5olFGTw0rr
2224,2021-03-26 22:35,Gustavo Cerati,Fuerza Natural,289946,Fuerza Natural:Gustavo Cerati,289.95,1,4nISKMNTbWKrZpGFI44pIz
2225,2021-03-26 22:38,Pedro Aznar,A Primera Vista,185933,A Primera Vista:Pedro Aznar,185.93,0,4Xunts6NLofGZCFEICTDTg
2226,2021-03-26 22:45,Serú Girán,Eiti-Leda,419863,Eiti-Leda:Serú Girán,419.86,0,6iB2ZBzhgRBpKrno9KJ95v
2228,2021-03-26 22:48,Charly García,De Mí,175373,De Mí:Charly García,175.37,1,5xnv9ka866mxTHdy9VHIm7
2230,2021-03-26 22:52,Gustavo Cerati,Puente,273800,Puente:Gustavo Cerati,273.8,0,6gwaa6ElIixNTvu6RwkMyo
2231,2021-03-26 22:57,Juan Carlos Baglietto,Las Cosas Tienen Movimiento,260906,Las Cosas Tienen Movimiento:Juan Carlos Baglietto,260.91,0,35CG9WjAKJSvUaWRaJr5um
2232,2021-03-26 23:01,Luis Alberto Spinetta,Ya No Mires Atrás,223532,Ya No Mires Atrás:Luis Alberto Spinetta,223.53,1,535rcofAUexzCqS9xHkVkv
2233,2021-03-26 23:05,Mercedes Sosa,El Ángel de la Bicicleta (with Gustavo Cordera),31832,El Ángel de la Bicicleta (with Gustavo Cordera):Mercedes Sosa,31.83,1,0N4CRVTYBZhN0UPDKqhQYD
2235,2021-03-26 23:09,Charly García,Los Dinosaurios,208093,Los Dinosaurios:Charly García,208.09,0,3VCKdfJAL8DTDlwZw5O6Ik
2237,2021-03-26 23:13,Soda Stereo,Cae El Sol - Remasterizado 2007,262746,Cae El Sol - Remasterizado 2007:Soda Stereo,262.75,0,5sUe0Kil6bGZxNE7slwp64
2238,2021-03-26 23:17,Andrés Calamaro,Te quiero igual,235560,Te quiero igual:Andrés Calamaro,235.56,0,7qIw4D1PcDHigDohKkLB0W
2239,2021-03-26 23:22,Gustavo Cerati,Magia,268773,Magia:Gustavo Cerati,268.77,0,1LRj11KKw5A59uREUVPfwp
2240,2021-03-26 23:26,Charly García,Cerca De La Revolucion,280546,Cerca De La Revolucion:Charly García,280.55,0,6KrSQXiwgnWBv6E4tTjbdF
2241,2021-03-26 23:31,Charly García,Yo No Quiero Volverme Tan Loco,265270,Yo No Quiero Volverme Tan Loco:Charly García,265.27,1,4VQQ5nlfYdBm9Zn1H3IjLS
2242,2021-03-26 23:33,lōland,hiro,126360,hiro:lōland,126.36,0,
2243,2021-03-26 23:35,Smuv,Tropical,97932,Tropical:Smuv,97.93,0,
2244,2021-03-26 23:36,just let go,it’s full of color,73428,it’s full of color:just let go,73.43,0,
2245,2021-03-26 23:37,sky pedro,Café,85896,Café:sky pedro,85.9,0,
2246,2021-03-26 23:39,jives,tears (is this even real?),118391,tears (is this even real?):jives,118.39,0,
2247,2021-03-26 23:41,Guustavv,Cherry Tomatoes,129463,Cherry Tomatoes:Guustavv,129.46,0,
2248,2021-03-26 23:44,Stapes,Hashimoto,137509,Hashimoto:Stapes,137.51,0,
2249,2021-03-26 23:45,Zen Park,Careful,106806,Careful:Zen Park,106.81,0,
2250,2021-03-26 23:47,Imlaylow,Chinatown Boulevard,85423,Chinatown Boulevard:Imlaylow,85.42,0,
2251,2021-03-26 23:48,Vee Dae,Walking Bee,57970,Walking Bee:Vee Dae,57.97,0,
2252,2021-03-26 23:49,Teebs,While You Doooo,81929,While You Doooo:Teebs,81.93,0,
2253,2021-03-26 23:51,Lofi Fruits Music,Next Chapter,97279,Next Chapter:Lofi Fruits Music,97.28,0,
2254,2021-03-26 23:52,chilltrap,sunflowers,64923,sunflowers:chilltrap,64.92,0,
2255,2021-03-26 23:53,High John,Breathing,58333,Breathing:High John,58.33,0,
2256,2021-03-26 23:54,Schmiddunsk,Duke,109598,Duke:Schmiddunsk,109.6,0,
2257,2021-03-26 23:57,Surku,Puzzle Pieces,141618,Puzzle Pieces:Surku,141.62,0,
2258,2021-03-26 23:58,Crate Diggers,Smokey,75852,Smokey:Crate Diggers,75.85,0,
2259,2021-03-26 23:59,Jes Nil,Reassuring Drops,70211,Reassuring Drops:Jes Nil,70.21,0,
2260,2021-03-27 00:00,Milkz,midnight,72034,midnight:Milkz,72.03,0,
2261,2021-03-27 00:03,Jiony,Dividuo,129481,Dividuo:Jiony,129.48,0,
2262,2021-03-27 00:04,Rook1e,we'll stay inside when it rains,97334,we'll stay inside when it rains:Rook1e,97.33,0,
2263,2021-03-27 00:06,Chancla,Homem,111845,Homem:Chancla,111.84,0,
2264,2021-03-27 00:07,Lilac,Topfen,76185,Topfen:Lilac,76.18,0,
2265,2021-03-27 00:09,Jobii,Pomelo,107447,Pomelo:Jobii,107.45,0,
2266,2021-03-27 00:11,Jean Thiel,Ocean Voices,148148,Ocean Voices:Jean Thiel,148.15,0,
2267,2021-03-27 00:13,HM Surf,Cloudy,88104,Cloudy:HM Surf,88.1,0,
2268,2021-03-27 00:14,Jmss,Riverside,96779,Riverside:Jmss,96.78,0,
2269,2021-03-27 00:16,coffee?,distance,96856,distance:coffee?,96.86,0,
2270,2021-03-27 00:18,digitalluc,Ghettos Worldwide,133773,Ghettos Worldwide:digitalluc,133.77,0,
2271,2021-03-27 00:20,Bluewerks,Up,109363,Up:Bluewerks,109.36,0,
2272,2021-03-27 00:21,Ile Flottante,Peace of Mind,86130,Peace of Mind:Ile Flottante,86.13,0,
2273,2021-03-27 00:23,Knutsson,Creepy Stairs,91235,Creepy Stairs:Knutsson,91.24,0,
2274,2021-03-27 00:25,Smartface,Sleepwalker,144858,Sleepwalker:Smartface,144.86,0,
2275,2021-03-27 00:27,yuhei miura,Hope,94237,Hope:yuhei miura,94.24,0,
2276,2021-03-27 00:29,Toonorth,Effervescent,111428,Effervescent:Toonorth,111.43,0,
2277,2021-03-27 00:30,n o r m a l,Dusk,83381,Dusk:n o r m a l,83.38,0,
2278,2021-03-27 00:31,Nometronn,One Note,79603,One Note:Nometronn,79.6,0,
2279,2021-03-27 00:33,Codename Chinadoll,Jazzy Afternoon,86728,Jazzy Afternoon:Codename Chinadoll,86.73,0,
2280,2021-03-27 00:34,Luigi Valentino,Sleepless,93332,Sleepless:Luigi Valentino,93.33,0,
2281,2021-03-27 00:36,Intjay,Brave,86039,Brave:Intjay,86.04,0,
2282,2021-03-27 00:38,Peter Kind,Sunny Sad,134833,Sunny Sad:Peter Kind,134.83,0,
2283,2021-03-27 00:40,Baskito,Trust,132137,Trust:Baskito,132.14,0,
2284,2021-03-27 00:41,Donovan's Playground,What About You,84780,What About You:Donovan's Playground,84.78,0,
2285,2021-03-27 00:42,Clément Matrat,A Jazz Club in Paris,69000,A Jazz Club in Paris:Clément Matrat,69.0,0,
2286,2021-03-27 00:44,wavcrush,benches,110956,benches:wavcrush,110.96,0,
2287,2021-03-27 00:46,Stan Folds,Chills 'n Tales,99821,Chills 'n Tales:Stan Folds,99.82,0,
2288,2021-03-27 00:48,Melodiesinfonie,Ensnared,151024,Ensnared:Melodiesinfonie,151.02,0,
2289,2021-03-27 00:50,Leo Franciozi,Cataclismo,100481,Cataclismo:Leo Franciozi,100.48,0,
2290,2021-03-27 00:52,Malia Løu,Rolling Circle,124383,Rolling Circle:Malia Løu,124.38,0,
2291,2021-03-27 00:54,Low Phil,Great Falls,114441,Great Falls:Low Phil,114.44,0,
2292,2021-03-27 00:56,Nathan Kawanishi,Opulence,110224,Opulence:Nathan Kawanishi,110.22,0,
2293,2021-03-27 00:59,ToMC Beatz,Revolution,181506,Revolution:ToMC Beatz,181.51,0,
2294,2021-03-27 01:01,lōland,yashinoki,121411,yashinoki:lōland,121.41,0,
2295,2021-03-27 01:02,Robertson,ashy keyboard,107978,ashy keyboard:Robertson,107.98,0,
2296,2021-03-27 01:04,goosetaf,Upstream,85895,Upstream:goosetaf,85.9,0,
2297,2021-03-27 01:05,MON MON,Lost Town,91671,Lost Town:MON MON,91.67,0,
2298,2021-03-27 01:06,Devon Rea,While We Wait,55446,While We Wait:Devon Rea,55.45,0,
2299,2021-03-27 22:32,Gustavo Cerati,Crimen,232026,Crimen:Gustavo Cerati,232.03,1,3oqWr0jDWNXxWufNogGREp
2300,2021-03-27 22:35,Sui Generis,Rasguña las Piedras,191226,Rasguña las Piedras:Sui Generis,191.23,1,3lvAzKmRH8vzXQ4xm19v78
2304,2021-03-27 22:40,Charly García,Yo No Quiero Volverme Tan Loco,310706,Yo No Quiero Volverme Tan Loco:Charly García,310.71,1,4VQQ5nlfYdBm9Zn1H3IjLS
2305,2021-03-27 22:44,Almendra,Plegaria para un Niño Dormido,241066,Plegaria para un Niño Dormido:Almendra,241.07,0,5BgQb3f67Hnc9qTkL3wFc3
2306,2021-03-27 22:47,Almendra,Tema de Pototo (Para Saber Como Es la Soledad),157546,Tema de Pototo (Para Saber Como Es la Soledad):Almendra,157.55,0,1xDAUafZMXVsExrKdPZAv6
2307,2021-03-27 22:50,Luis Alberto Spinetta,Barro Tal Vez,197746,Barro Tal Vez:Luis Alberto Spinetta,197.75,0,1y96w7WDPlwByq9aISEi6G
2308,2021-03-27 22:56,Soda Stereo,Ella Uso Mi Cabeza Como Un Revolver - MTV Unplugged,364493,Ella Uso Mi Cabeza Como Un Revolver - MTV Unplugged:Soda Stereo,364.49,1,00TU7szqwBrxWTd9SO7ihK
2309,2021-03-27 22:59,Charly García,Promesas Sobre El Bidet - Live,186773,Promesas Sobre El Bidet - Live:Charly García,186.77,1,18q9HXSEKJ7w1nTAST38jB
2311,2021-03-27 23:04,Charly García,Los Dinosaurios,120640,Los Dinosaurios:Charly García,120.64,0,3VCKdfJAL8DTDlwZw5O6Ik
2313,2021-03-27 23:22,Charly García,Total Interferencia,297986,Total Interferencia:Charly García,297.99,1,5InJsNKDCwm7Oi0Xujkhvs
2314,2021-03-27 23:27,Soda Stereo,Entre Canibales - MTV Unplugged,294146,Entre Canibales - MTV Unplugged:Soda Stereo,294.15,1,060aWWmC9CrLqbhzHQifQf
2315,2021-03-27 23:31,Sui Generis,Juan Represión,208306,Juan Represión:Sui Generis,208.31,1,6MmAJ62nNmwEru24dcHACu
2316,2021-03-27 23:36,Gustavo Cerati,Fuerza Natural,289946,Fuerza Natural:Gustavo Cerati,289.95,1,4nISKMNTbWKrZpGFI44pIz
2317,2021-03-27 23:39,Almendra,Muchacha (Ojos de Papel),184480,Muchacha (Ojos de Papel):Almendra,184.48,0,6GPkBUXMrGSkwK3TrrHHXN
2318,2021-03-27 23:41,Sui Generis,"Natalio Ruiz, el Hombrecito del Sombrero Gris",11633,"Natalio Ruiz, el Hombrecito del Sombrero Gris:Sui Generis",11.63,0,5Po9Vxwr4ZowkQzCrgWlnA
2323,2021-03-27 23:43,Andrés Calamaro,Estadio Azteca,119582,Estadio Azteca:Andrés Calamaro,119.58,0,03Ntkzzjkz7nFJldcPbL90
2324,2021-03-28 17:23,Almendra,Para Saber Como Es la Soledad,167800,Para Saber Como Es la Soledad:Almendra,167.8,0,
2325,2021-03-28 17:26,Charly García,De Mí,175373,De Mí:Charly García,175.37,1,5xnv9ka866mxTHdy9VHIm7
2327,2021-03-28 17:29,Fito Paez,Cable A Tierra,205600,Cable A Tierra:Fito Paez,205.6,1,2Til97fBo9aqwyC1Q8VG1g
2328,2021-03-28 17:32,Charly García,Tu Amor,186466,Tu Amor:Charly García,186.47,0,3obYcaXHdTB1EvZE3PVQhd
2330,2021-03-28 17:37,Gustavo Cerati,Magia,268773,Magia:Gustavo Cerati,268.77,0,1LRj11KKw5A59uREUVPfwp
2331,2021-03-28 17:44,Serú Girán,Eiti-Leda,397132,Eiti-Leda:Serú Girán,397.13,0,6iB2ZBzhgRBpKrno9KJ95v
2333,2021-03-28 17:46,Charly García,No Se Va A Llamar Mi Amor,130320,No Se Va A Llamar Mi Amor:Charly García,130.32,0,5ZhxwR8J7VJC5CorjuogMD
2335,2021-03-28 17:48,Serú Girán,Parado En El Medio De La Vida,142653,Parado En El Medio De La Vida:Serú Girán,142.65,0,1Mn80408bNfNXxco5jyMMI
2337,2021-03-28 17:52,Fito Paez,La rueda mágica,234133,La rueda mágica:Fito Paez,234.13,1,492Y2OA9JBO9RpEXdjRVX2
2338,2021-03-28 17:54,Pescado Rabioso,Cantata de Puentes Amarillos,127829,Cantata de Puentes Amarillos:Pescado Rabioso,127.83,0,7BCQ7bfdNpCdLmlvEGUfSG
2339,2021-03-30 01:40,Almendra,Para Saber Como Es la Soledad,167788,Para Saber Como Es la Soledad:Almendra,167.79,0,
2340,2021-03-30 01:45,Guasones,La Flaca Pili y el Negro Tomás - En Vivo Acústico,303161,La Flaca Pili y el Negro Tomás - En Vivo Acústico:Guasones,303.16,1,4rPadi9cPRHdKIUir2zMtw
2341,2021-03-30 01:49,Fito Paez,La Rueda Mágica - En Vivo,247613,La Rueda Mágica - En Vivo:Fito Paez,247.61,1,4lhtqmdz80xSAKWMwDUcuK
2342,2021-03-30 01:52,Charly García,Promesas Sobre El Bidet - Live,186773,Promesas Sobre El Bidet - Live:Charly García,186.77,1,18q9HXSEKJ7w1nTAST38jB
2344,2021-03-30 01:55,Almendra,Muchacha (Ojos de Papel),184460,Muchacha (Ojos de Papel):Almendra,184.46,0,6GPkBUXMrGSkwK3TrrHHXN
2345,2021-03-30 01:59,Luis Alberto Spinetta,Quedándote O Yéndote,209160,Quedándote O Yéndote:Luis Alberto Spinetta,209.16,1,5gUxsVRhWljyJz7pYakRL4
2346,2021-03-30 02:03,Soda Stereo,Te Para 3 - MTV Unplugged,247000,Te Para 3 - MTV Unplugged:Soda Stereo,247.0,1,2kMVxFh1y5gow2hBtqGO4m
2347,2021-03-30 02:09,Fito Paez,Circo beat,343400,Circo beat:Fito Paez,343.4,0,3pOZ858QkKdCCTONxISQa8
2348,2021-03-30 02:13,Fito Paez,El amor después del amor,1302,El amor después del amor:Fito Paez,1.3,0,1PQzZbitOJ6XPFg7FFzsKQ
2356,2021-03-30 02:17,Porsuigieco,El fantasma de Canterville - León Gieco,242139,El fantasma de Canterville - León Gieco:Porsuigieco,242.14,0,1CABCEHC8I0WkxTrvR3EIb
2357,2021-03-30 02:21,Andrés Calamaro,Te quiero igual,235544,Te quiero igual:Andrés Calamaro,235.54,0,7qIw4D1PcDHigDohKkLB0W
2358,2021-03-30 02:25,Gustavo Cerati,Lisa,265680,Lisa:Gustavo Cerati,265.68,0,3ac2SnHk4KYjP2Au4ZL7eu
2359,2021-03-30 02:26,Almendra,Ana No Duerme,34055,Ana No Duerme:Almendra,34.06,1,2P2tl8JT698TJJ55ScKyku
2360,2021-03-30 02:31,Gustavo Cordera,Soy Mi Soberano,322333,Soy Mi Soberano:Gustavo Cordera,322.33,1,5Kk32DOEMMGE9qc7Kglcqd
2361,2021-03-30 02:34,Justin Bieber,Life Is Worth Living,1246,Life Is Worth Living:Justin Bieber,1.25,1,150xRZE9rtvEPdedbf3y3l
2365,2021-03-30 02:39,Alejandro Sanz,Cuando nadie me ve,308548,Cuando nadie me ve:Alejandro Sanz,308.55,1,5PczsbMK39oiVxkh8akIdC
2366,2021-03-30 02:41,The Beatles,Paperback Writer - Remastered 2015,17581,Paperback Writer - Remastered 2015:The Beatles,17.58,0,
2368,2021-03-30 02:43,The Beatles,In My Life - Remastered 2009,146333,In My Life - Remastered 2009:The Beatles,146.33,0,
2369,2021-03-30 02:46,The Beatles,She Loves You - Mono / Remastered,140900,She Loves You - Mono / Remastered:The Beatles,140.9,0,
2370,2021-03-30 02:48,The Beatles,Please Please Me - Remastered 2009,120838,Please Please Me - Remastered 2009:The Beatles,120.84,0,
2371,2021-03-30 03:41,The Beatles,While My Guitar Gently Weeps - Remastered 2009,165985,While My Guitar Gently Weeps - Remastered 2009:The Beatles,165.98,1,389QX9Q1eUOEZ19vtzzI9O
2372,2021-03-30 16:01,Guasones,La Flaca Pili y el Negro Tomás - En Vivo Acústico,303161,La Flaca Pili y el Negro Tomás - En Vivo Acústico:Guasones,303.16,1,4rPadi9cPRHdKIUir2zMtw
2373,2021-03-30 16:05,Guasones,Pasan las Horas - En Vivo Acústico,276829,Pasan las Horas - En Vivo Acústico:Guasones,276.83,0,4PZVup7z7oXGhwvzsygBMw
2374,2021-03-30 16:10,Coti,Otra Vez - En Vivo En El Gran Rex / 2015,259925,Otra Vez - En Vivo En El Gran Rex / 2015:Coti,259.92,0,67PS9sr4IGOeavkqkYGAoE
2375,2021-03-30 16:13,Calle 13,Muerte En Hawaii,189847,Muerte En Hawaii:Calle 13,189.85,1,3kNVYo6BJE9AENxzokM9YC
2376,2021-03-30 16:14,Soda Stereo,Un Misil En Mi Placard - MTV Unplugged,53939,Un Misil En Mi Placard - MTV Unplugged:Soda Stereo,53.94,1,7IJC1qatyg2t8SZiwJRvID
2377,2021-03-31 03:12,Serú Girán,"Viernes, 3AM",265312,"Viernes, 3AM:Serú Girán",265.31,0,
2378,2021-03-31 03:15,Fito Paez,11 Y 6,178266,11 Y 6:Fito Paez,178.27,1,2PkTjm1QAJCZbJ9MqC4RqA
2379,2021-03-31 03:20,Gustavo Cerati,Lago en el Cielo,308946,Lago en el Cielo:Gustavo Cerati,308.95,1,17eJyYLIlMNlOqcwHYJ9F2
